2019-08-21	CG Power: A financial thriller playing on Dalal Street. Hold NMDC; target of Rs 115: ICICI Direct. Hold Indraprastha Gas; target of Rs 310: ICICI Direct. Coffee Day Enterprises locked at upper circuit for 3rd day in a row as ITC mulls buying stake. Hold CESC; target of Rs 845: ICICI Direct. Hold Sunteck Realty; target of Rs 490: ICICI Direct. Hold Wabco India; target of Rs 6510: ICICI Direct. Hold Century Plyboards (India); target of Rs 150: ICICI Direct. D-St Buzz: Over 350 stocks hit 52-week low on BSE; Tata Motors tanks 10%, VIX jumps. Brokerages initiate coverage on these 10 stocks in August, expect 16-96% return. Riga Sugar locked at lower circuit after CFO resigns. Biocon rises 4% as domestic, foreign firms eye stake in subsidiary. Gati dips 3% after CARE revises outlook on long term loans to negative. Soybean prices are expected to trade sideways today: Angel Commodities. Freshtrop Fruits to mull buyback on Aug 23; share up 16%. Capacite Infraprojects plumbs to all-time low, Oberoi Realty cracks 7% after I-T Dept raids firms' offices. EURINR is expected to appreciate: Angel Broking. IOL Chemicals rises 4% on pre-payments of term-loan. D-Street Buzz: YES Bank, Tata Motors fall 3-4% each; ITC hits 52-week low, HDFC Bank gains. Yes Bank falls over 5% on concerns over CG Power; stock hits 52-week low. HDIL locked at lower circuit after NCLT admits co for IBC proceedings; stock touches 52-week low. Here's why HUL & Apollo Hospitals are among top 3 picks from SMC Global. Alembic Pharmaceuticals gains 3% on zero observations from USFDA. CG Power shares plunge 20% again, hit all-time low. Slideshow | Brokerage are betting on these 6 stocks to return 22-117%; do you own any?. NMDC falls after Karnataka govt withdraws extension of mining lease. These 12 Nifty stocks trading at discount to 5-yr avg P/E; time to buy?. United Spirits climbs 3% after promoter increases stake. Sun Pharma Advanced slips 3% after US firm alleges infringement of patent. Gold financing companies look good in these trying times. Podcast | Stock picks of the day: Immediate support for Nifty seen at 10,970. Top buy and sell ideas by Sudarshan Sukhani, Mitessh Thakkar, Prakash Gaba for short term. Stocks in the news: SPARC, SpiceJet, Alembic Pharma, Dr Reddy's Labs, United Spirits, Deepak Nitrite
2019-08-20	Subdued listing: Sterling and Wilson Solar ends with 7% loss at Rs 725.35. Accumulate Jamna Auto Industries; target of Rs 40: Dolat Capital. LT Foods rises nearly 6% on transfer of investments in subsidiary. Buy Glenmark; target of Rs 500: HDFC Securities. Buy Majesco; target of Rs 685: HDFC Securities. Buy Dishman Carbogen Amcis; target of Rs 355: HDFC Securities. Yes Bank tanks 7% after talk of financial irregularities at CG Power. Buy CESC; target of Rs 905: Sharekhan. Buy Gateway Distriparks; target of Rs 130: Sharekhan. Buy Brigade Enterprises; target of Rs 330: ICICI Direct. Buy PNC Infratech; target of Rs 255: ICICI Direct. Buy Ashoka Buildcon; target of Rs 150: ICICI Direct. Buy Siyaram Silk Mills; target of Rs 270: ICICI Direct. INEOS Styrolution locked at 20% upper circuit for 2nd day on delisting buzz. D-Street Buzz: Nifty Realty in red dragged by Indiabulls Real Estate; Maruti jumps 3%. AGC Networks surges 73% in 3 straight sessions, hits 20-month high after turning profitable in Q1. Radico Khaitan brews a solid Q1 blend amid cost headwinds. Vodafone Idea plunges 9% after CEO Balesh Sharma quits. Ideas for Profit | HOEC growth story intact, overcoming Q1 challenges. Sequent Scientific climbs 4% on EIR from USFDA for Bengaluru laboratory. HFCL surges 9% on winning purchase order worth Rs 2,467 crore. DHFL shares crack 8% after company reports fresh default. Repco Home Finance Q1 earnings fail to shine as growth remains elusive. MRPL declines 3% after intense monsoon forces co to shut refinery unit; stock at 52-week low. Gautam Thapar's CG Power locked at lower circuit after discovering fraud transactions. Chart check: Tata Motors could be a contra play; avoid buying Indiabulls Housing. Goldiam International rises 3% on Rs 100 crore order win. D-Street Buzz: PSU banks slip led by BoB; Britannia hits 52-week low, Infosys, TCS gain. Buy USDINR; target of 71.70 - 71.80: ICICI Direct. Dr Reddy’s gains on launch of Vigabatrin powder. Gold prices are expected to trade lower today: Angel Commodities. Kwality at 52-week low as net loss widens in Q1. Crompton Consumer– Q1 turns steady; valuations reasonable. Mahanagar Gas climbs 12% after British Gas sells entire stake; Jefferies maintains buy. Tata Motors marginally up despite CARE downgrade. Weak Listing: Sterling and Wilson Solar debuts at discount; stock down 9%. RIL's plan to become debt-free in 18 months: Credit Suisse upgrades stock. Opto Circuits slips 4% on poor Q1 show. These 9 mid & smallcap stocks look attractive in a fragile market; do you own any?. Va Tech Wabag gains 2% as Nomura maintains buy; cuts target. Podcast | Stock picks of the day: Hold Nifty Longs with strict stop loss of 10,900. Top buy and sell ideas by Sudarshan Sukhani, Mitessh Thakkar, Prakash Gaba for short term. Blue Star or Voltas: Which is a better bet post their June quarter results?. Stocks in the news: Tata Motors, HFCL, Vodafone Idea, MRPL, DHFL, Kwality, LT Foods
2019-08-19	Spandana Sphoorty Financial closes with moderate discount at Rs 848.40. HSIL trades down 74% after going ex-date for demerger, Emkay downgrades to sell. 3-Point Analysis | Is Coal India a good bet at current valuations?. Buy Century Plyboards (India); target of Rs 190: Sharekhan. Buy Sadbhav Engineering; target of Rs 200: Sharekhan. Buy Oil India; target of Rs 200: Sharekhan. Buy these 15 handpicked stocks for 11-44% return in next one year. Buy Divi’s Laboratories; target of Rs 1800: Sharekhan. Buy Ipca Laboratories; target of Rs 1135: Sharekhan. Buy Grasim Industries; target of Rs 955: Sharekhan. Talwalkars Better Value locked at 5% lower circuit on poor Q1 show. After weak listing of Spandana Sphoorty, what should investors do?. 'Expect strong momentum above 11,181; these 5 stocks to give 9-16% upside'. Buy Engineers India; target of Rs 139: Prabhudas Lilladher. Buy Thyrocare Technologies; target of Rs 595: Prabhudas Lilladher. Buy Indraprastha Gas; target of Rs 378: Prabhudas Lilladher. Accumulate Ipca Laboratories; target of Rs 1008: Prabhudas Lilladher. Buy KNR Constructions; target of Rs 369: Dolat Capital. Buy Subros; target of Rs 260: Dolat Capital. Buy Lumax Auto Technologies; target of Rs 130: Dolat Capital. Accumulate Dixon Technologies; target of Rs 2230: Dolat Capital. Primer | Growth investing has all the 'glamour'. But look for the underbelly. Pennar Industries gains nearly 11% on orders win worth Rs 538 crore. Coca-Cola deal talks lift Coffee Day Enterprises shares 5%. EURINR is expected to move sideways: Angel Broking. Crude Oil prices are expected to higher today: Angel Commodities. Cupid rises 8% on order wins worth Rs 14 crore. Repco Home Finance shares gain after BNP Paribas sees 79% upside. HCL Technologies gains on signing MoU with MADC. Sun Pharma climbs 5% after USFDA classifies Halol plant as 'No Action Indicated'. AGC Networks among three stocks that surge 20% in early trade. Check out this label – The risk reward is favourable. Ujjivan Financial tanks 8%; Equirus downgrades stock to 'short'. 36 stocks return over 100% in 2019, many more multibaggers in making. Kridhan Infra locked at upper circuit on order wins. Diamonds in the dust | This FMCG company has an ability to compound that long term investors may like. CreditAccess Grameen – A reasonably valued micro-lending NBFC with high earnings growth. Top buy and sell ideas by Sudarshan Sukhani, Mitessh Thakkar, Prakash Gaba for short term. Podcast | Stock picks of the day: Nifty likely to trade in a range of 11,250-10,900. Stocks in the news: Sun Pharma, Coffee Day, Bosch, Ujjivan Financial, Talwalkars Better, Info Edge
2019-08-18	Volatility needs to cool down if Nifty has to attract some bounce back move. Dabur, Rallis and Britannia: 3 stocks that investors could buy after a fall
2019-08-17	Top 10 stocks that rose or fell in the week. Golden Crossover suggests buying in United Spirits – here’s why
2019-08-16	Hold Sobha; target of Rs 525: ICICI Direct. Hold Sun Pharmaceutical Industries; target of Rs 470: ICICI Direct. Hold Balkrishna Industries; target of Rs 700: ICICI Direct. Hold Apollo Hospitals; target of Rs 1500: ICICI Direct. Hold Engineers India; target of Rs 105: ICICI Direct. Hold Wonderla Holidays; target of Rs 285: ICICI Direct. Hold TTK Prestige; target of Rs 6580: ICICI Direct. Hold IRB Infrastructure; target of Rs 100: ICICI Direct. Godfrey Phillips zooms 20%, hits upper circuit after volume spikes over 3%. Buy EIH; target of Rs 200: ICICI Direct. Hold NRB Bearings; target of Rs 85: ICICI Direct. Hold Info Edge (India); target of Rs 2160: ICICI Direct. Hold Glenmark Pharmaceuticals; target of Rs 410: ICICI Direct. Hold United Breweries; target of Rs 1500: ICICI Direct. Sadbhav Engineering falls 4% after Kotak cuts target price amid weak Q1. Indraprastha Gas jumps 3% on robust Q1 results; CLSA retains Buy. D-Street Buzz: Auto stocks gain led by Maruti; PNB jumps 3%, TCS slips. Hold AIA Engineering; target of Rs 1785: ICICI Direct. Hold VA Tech Wabag; target of Rs 260: ICICI Direct. Weak liquidity prompts Fitch to put Lodha Developers’ unsecured debt on rating watch. Argentina financial market crisis only adds to global wall of worries. Dr Reddy's falls nearly 2% after co clarifies on NuvaRing-USFDA issue; Citi cuts target by 6.5%. Hold Coal India; target of Rs 225: ICICI Direct. Hold Bharat Forge; target of Rs 430: ICICI Direct. Hold Time Technoplast; target of Rs 70: ICICI Direct. Hold NBCC; target of Rs 40: ICICI Direct. Buy Ipca Laboratories; target of Rs 1195: ICICI Direct. Buy USDINR; target of 71.55 - 71.65: ICICI Direct. Gold prices are expected to lower today: Angel Commodities. Glenmark Pharma hits 8-yr low after global brokerages cut price target on weak Q1 results. ITC -- Tactical pick. D-Street Buzz: Pharma stocks slip led by Glenmark; Indiabulls Housing falls 7%, Tata Motors drags. Tata Motors falls 3% after CRISIL downgrades on weakening risk profile of JLR. Yes Bank climbs 4% on plans to raise additional $600 mil. Chart Check: Where are Sun Pharma, Glenmark headed after a 5-10% fall in two days?. SpiceJet climbs over 2% after HSBC upgrades, raises target on higher FY20 profit forecast. Aavas Financiers stock has doubled in less than a year, what should investors do?. Top buy and sell ideas by Mitessh Thakkar, Prakash Gaba, Jai Bala for short term. Stocks in the news: Tata Motors, Indiabulls Housing, HEG, IDBI Bank, Hitachi Air, Galaxy Surfactants. Podcast | Stock picks of the day: Close above 11,150 crucial for upside in Nifty to continue
2019-08-15	PM Modi's Independence Day speech: Fertiliser, tourism & travel stocks to be in focus. Pick these 5 stocks for 22-38% returns by next Independence Day. US stocks stumble on fears of looming recession
2019-08-14	Buy Sun Pharma; target of Rs 545: HDFC Securities. Accumulate Apar Industries; target of Rs 795: Prabhudas Lilladher. Accumulate Dr. Lal PathLabs; target of Rs 1120: Prabhudas Lilladher. Accumulate Coal India; target of Rs 235: Prabhudas Lilladher. Hold Bharat Forge; target of Rs 430: Prabhudas Lilladher. Shree Cement: Q1 weak; Difficult to justify premium valuation. Accumulate Motherson Sumi Systems; target of Rs 111: Prabhudas Lilladher. Accumulate Mphasis; target of Rs 1042: Prabhudas Lilladher. Buy Alkem Labs; target of Rs 2180: HDFC Securities. Hold Info Edge; target of Rs 2350: Sharekhan. Amazon-Future Retail deal: The coming together of two heavyweights. Hold Cadila Healthcare; target of Rs 275: Sharekhan. Hold Thermax; target of Rs 1195: Sharekhan. Hold PTC India; target of Rs 65: Sharekhan. Hold Sun Pharmaceutical Industries; target of Rs 500: Sharekhan. Coffee Day shares tumble 65% since VG Siddhartha's death; company to sell Bengaluru Tech Park to Blackstone. D-Street Buzz: Metal stocks shine led by JSPL, Tata Steel; Motherson Sumi up 3%, RIL most active. Patel Engineering locked at 10% upper circuit despite massive slump in Q1 profit. Dr Reddy's dips 8% after receiving Complete Response Letter from USFDA; Citi cuts target. J Kumar Infraprojects gains 10% after getting delisted as shell company. Hold Wonderla Holidays; target of Rs 290: Sharekhan. Buy Ratnamani Metals and Tubes; target of Rs 1150: Sharekhan. Buy Britannia Industries; target of Rs 2950: Sharekhan. Buy Coal India; target of Rs 278: Motilal Oswal. Buy BPCL; target of Rs 465: Motilal Oswal. Buy Nalco; target of Rs 50: Motilal Oswal. Buy Oil India; target of Rs 225: HDFC Securities. Buy Bharat Petroleum Corporation; target of Rs 434: HDFC Securities. Buy Mahanagar Gas; target of Rs 1133: HDFC Securities. Buy Cadila Healthcare; target of Rs 265: HDFC Securities. Buy AU Small Finance Bank; target of Rs 725: HDFC Securities. Buy Sobha; target of Rs 652: HDFC Securities. Ideas for Profit | Indian Hotels Q1 FY20 -- Quarter impacted by write-offs. Larsen & Toubro gains 2% on plan to raise Rs 1,400 crore via debentures. Linde India surges 7% after board approves sale of divestment biz. Cotton prices to trade sideways to higher: Angel Commodities. EURINR is expected to move sideways: Angel Broking. NMDC rises 4% on strong Q1 results. D-Street Buzz: Media stocks rally led by Zee Entertainment; Tata Steel up 3%, Sun Pharma tanks. Ahluwalia Contracts rises 3% on contract wins worth Rs 168 crore. HDFC Life tanks 7% after Standard Life may have sold Rs 3,145 cr shares. Why this high quality NBFC is a must own in any portfolio. Glenmark Pharma hits 52-week low on weak Q1 results; stock down 8%. Bosch hits 52-week low on poor Q1 results; Credit Suisse maintains outperform. Top buy and sell ideas by Sudarshan Sukhani, Mitessh Thakkar, Prakash Gaba for short term. Podcast | Stock picks of the day: A break below 10,850 on the Nifty could lead to further selling. Stocks in the news: HDFC Life, Future Retail, ONGC, Apollo Hospitals, Coal India, Nalco
2019-08-13	Sector explainer | The shifting sands of NBFCs and their playbook. Hold Nestle India; target of Rs 10,900: Prabhudas Lilladher. Buy NTPC; target of Rs 165: Motilal Oswal. Buy GAIL India; target of Rs 154: Motilal Oswal. Buy Hindalco; target of Rs 239: Motilal Oswal. Accumulate Wonderla Holidays; target of Rs 278: Dolat Capital. Accumulate Thermax; target of Rs 1147: Prabhudas Lilladher. Hold Bhel; target of Rs 56: Prabhudas Lilladher. Buy UPL; target of Rs 745: Prabhudas Lilladher. Emami Q1 review: Rural slowdown dampens volume growth; valuation at steep discount. Big Bull Rakesh Jhunjhunwala bullish on banks, expects consumption to revive in the next 2-3 months. Hold Hindalco; target of Rs 185: ICICI Direct. Buy Shree Cement; target of Rs 23,500: ICICI Direct. Buy TV Today Network; target of Rs 370: ICICI Direct. Buy Narayana Hrudayalaya; target of Rs 260: ICICI Direct. Hold Motherson Sumi; target of Rs 100: ICICI Direct. Slideshow | NCC, HPCL, HDFC Bank among 10 buying ideas with 18-82% upside. Buy NCC; target of Rs 90: ICICI Direct. Buy Navneet Education; target of Rs 130: ICICI Direct. Hold India Cement; target of Rs 95: ICICI Direct. Hold Cadila Healthcare; target of Rs 250: ICICI Direct. Hold NTPC; target of Rs 122: ICICI Direct. Hold Gail (India); target of Rs 135: ICICI Direct. Hold Sun TV Network; target of Rs 490: ICICI Direct. Hold Bhel; target of Rs 60: ICICI Direct. Hold Bharat Petroleum Corporation; target of Rs 355: ICICI Direct. Motherson Sumi falls nearly 10% on dismal Q1 result. Sintex Plastics locked at upper circuit after selling entire stake in subsidiary. Divis Labs tanks 9% as HSBC downgrades, cuts price target after Q1 results. Shree Cement dips 4% as CLSA downgrades stock after Q1 numbers miss estimates. Adani Ports & SEZ: An attractive long-term play in port logistics. Hold Divi's Laboratories; target of Rs 1640: ICICI Direct. Hold Natco Pharma; target of Rs 595: ICICI Direct. Hold Thermax; target of Rs 1170: ICICI Direct. Sun TV Network hits 3-year low as global brokerages cut target after weak Q1. Indoco Remedies up 7% on strong Q1, Hyderabad unit clears USFDA review. Hold Dredging Corporation of India; target of Rs 360: ICICI Direct. Hold Page Industries; target of Rs 18,050: ICICI Direct. Buy Hind Rectifiers; target of Rs 165: ICICI Direct. Buy City Union Bank; target of Rs 240: ICICI Direct. Buy Mahanagar Gas; target of Rs 950: ICICI Direct. Buy Ratnamani Metals and Tubes; target of Rs 1100: ICICI Direct. RIL’s ambitious plan weigh on telecom peers; Bharti Airtel plunges 6%. RIL surges 12%, posts biggest one-day gain in 10 years after AGM. Cox & Kings locked at lower circuit on result delay; withdraws dividend proposal. Buy USDINR; target of 71.25 - 71.35: ICICI Direct. M&M: Disappointing Q1 FY20, but attractive valuation makes it a long-term buy. Gold prices are expected to trade Higher today: Angel Commodities. Pidilite Industries hits 52-week high on JV with European cos. D-Street Buzz: RIL, Indiabulls Housing zoom 12% each; Asian Paints hits 52-week high, Airtel drags. Diamonds in the Dust | This housing finance co will benefit from falling yields. Britannia Industries hits 52-week low; brokerages cut target price post Q1 nos. Q1 impact: Brokerages upgrade these 10 stocks, expect double digit returns. Top buy and sell ideas by Sudarshan Sukhani, Mitessh Thakkar for short term. Podcast | Stock picks of the day: 11,000 defended on weekly basis, further relief likely . Stocks in the news: RIL, Tata Motors, ONGC, BHEL, BPCL, Sintex Plastics, Varroc Engg, Oil India
2019-08-12	Reliance Retail: A bright future in store. As Reliance's debt reduction efforts gain pace, stock may rerate. RIL AGM -- a shift in favour of promising consumer-facing businesses opens the room for re-rating. Primer | Do big returns always mean big risks? Here’s a contra play. Buy Ultratech Cement; target of Rs 5010: Motilal Oswal. Hold Emami; target of Rs 352: Sharekhan. Hold Aurobindo Pharma; target of Rs 710: Sharekhan. Buy The Ramco Cements; target of Rs 870: Sharekhan. Buy Relaxo Footwears; target of Rs 508: Sharekhan. Buy KEC International; target of Rs 375: Sharekhan. Buy Cipla; target of Rs 650: Sharekhan. Buy HCL Technologies; target of Rs 1250: Sharekhan. Buy Petronet LNG; target of Rs 305: Motilal Oswal. Buy Cummins India; target of Rs 695: Motilal Oswal. Hold Voltas; target of Rs 645: ICICI Direct. Hold Petronet LNG; target of Rs 235: ICICI Direct. Hold Butterfly Gandhimathi; target of Rs 165: ICICI Direct. Hold Tata Steel; target of Rs 350: ICICI Direct. Hold Gujarat Pipavav; target of Rs 90: ICICI Direct. Hold Hindustan Petroleum Corporation; target of Rs 265: ICICI Direct. Hold Cipla; target of Rs 520: ICICI Direct. Buy HCL Technologies; target of Rs 1250: HDFC Securities. Buy Zensar Technologies; target of Rs 265: HDFC Securities. Buy KEC International ; target of Rs 350: Dolat Capital. Analysts give thumbs up to Reliance Industries AGM. Buy Oracle Financial Services Software; target of Rs 4220: Dolat Capital. Buy Voltas; target of Rs 690: Dolat Capital. Buy Page Industries; target of Rs 22,914: Dolat Capital. Accumulate HCL Technologies; target of Rs 1210: Dolat Capital. Accumulate Zensar Tech; target of Rs 240: Dolat Capital. Accumulate Petronet LNG; target of Rs 260: Dolat Capital. Buy Navneet Education; target of Rs 134: Prabhudas Lilladher. Buy Phoenix Mills; target of Rs 765: ICICI Direct. Hold Greaves Cotton; target of Rs 125: Sharekhan. Buy Lupin; target of Rs 885: Motilal Oswal. Buy Voltas; target of Rs 700: Motilal Oswal. Buy Ultratech Cement; target of Rs 5175: Prabhudas Lilladher. Buy UltraTech Cement; target of Rs 5350: ICICI Direct. Buy JK Lakshmi Cement; target of Rs 425: ICICI Direct. Buy Greaves Cotton; target of Rs 145: ICICI Direct. Accumulate Britannia Industries; target of Rs 3068: Prabhudas Lilladher. Accumulate Hindalco Industries; target of Rs 210: Prabhudas Lilladher. Buy GAIL (India); target of Rs 207: Prabhudas Lilladher. Buy Hexaware Technologies; target of Rs 445: HDFC Securities. Buy Petronet LNG; target of Rs 354: HDFC Securities. Buy Ultratech Cement; target of Rs 5204: Arihant Capital. Accumulate GAIL (India); target of Rs 142: Dolat Capital. Buy PSP Projects; target of Rs 688: Dolat Capital. Hold PTC India; target of Rs 65: Sharekhan. Hold Thermax; target of Rs 1195: Sharekhan. Hold Cadila Healthcare; target of Rs 275: Sharekhan. Buy Cadila Health; target of Rs 275: Motilal Oswal. Buy Mphasis; target of Rs 1120: Motilal Oswal. 'Bulls to gather strength, bet on these 3 stocks for double-digit returns'
2019-08-11	In 'real estate', it's 'survival of the fittest'
2019-08-10	Check out the week's top 10 movers and shakers
2019-08-09	Markets@Moneycontrol  │ RBI MPC. Radhakishan Damani completes sale of 62.3 lakh shares in D-Mart operator Avenue Supermarts. Zensar Q1FY20 – steady execution, good outlook. Buy Bajaj Finance; target of Rs 3860: Prabhudas Lilladher. Buy HCL Technologies; target of Rs 1210: Prabhudas Lilladher. Buy Siemens; target of Rs 1263: Prabhudas Lilladher. Buy Hindustan Petroleum Corporation; target of Rs 354: Prabhudas Lilladher. Buy KEC International; target of Rs 352: Prabhudas Lilladher. Hold Cummins India; target of Rs 619: Prabhudas Lilladher. Hold Hexaware Technologies; target of Rs 347: Prabhudas Lilladher. Hold Voltas; target of Rs 609: Prabhudas Lilladher. Hold The Ramco Cements; target of Rs 750: Prabhudas Lilladher. Hold Entertainment Network (India); target of Rs 483: Prabhudas Lilladher. Hold Mahindra and Mahindra; target of Rs 547: Prabhudas Lilladher. Accumulate Emami; target of Rs 386: Prabhudas Lilladher. Pidilite Industries Q1 review: Margin expansion drives profitability. Accumulate Zensar Technologies; target of Rs 260: Prabhudas Lilladher. Accumulate JK Lakshmi Cement; target of Rs 380: Prabhudas Lilladher. Accumulate Pidilite Industries; target of Rs 1301: Prabhudas Lilladher. GAIL India Q1 profit falls to Rs 1,504cr; natural gas revenue rise. Visa's m-cap is now more than JPMorgan, other banks that owned it. Yes Bank falls 8% after launching QIP to raise Rs 2,000 cr; mgmt rejig imminent. Will QIP protect the downside in Yes Bank?. Tamil Nadu opposes centrally sponsored projects—loss for GAIL, BPCL?. Crude Oil prices are expected to trade sideways today: Angel Commodities. Undeterred, brokerages see up to 30% upside in Maruti Suzuki; here are 5 reasons why. D-Street Buzz: Banks rally led by RBL Bank; Indiabulls Housing zooms 12%, YES Bank drags. Tata Chemicals gains 3% on strong Q1 earnings, profit jumps 19% on robust sales. Page Industries hits 52-week low on weak Q1 results; Credit Suisse cuts target. EURINR is expected to appreciate: Angel Broking. In 24 hours: Endurance Tech shelves tyre manufacturing plans; stock surges 16%. Top buy and sell ideas by Ashwani Gujral, Mitessh Thakkar, Prakash Gaba for short term. Podcast | Stock picks of the day: Nifty likely to face resistance around 11,080-11,120 levels. Stocks in the news: Yes Bank, Nalco, Mahanagar Gas, Page Industries, Adani Transmission, Hexaware
2019-08-08	HCL Tech's UK unit picks up stake in Kalido for $2mn. Buy The Ramco Cement; target of Rs 950: ICICI Direct. Buy Aurobindo Pharma; target of Rs 735: ICICI Direct. Buy Aditya Birla Fashion and Retail; target of Rs 240: ICICI Direct. Hold KEC International; target of Rs 330: ICICI Direct. Hold HCL Technologies; target of Rs 1150: ICICI Direct. Hold Entertainment Network India; target of Rs 445: ICICI Direct. Hold Pidilite Industries; target of Rs 1414: ICICI Direct. Hold Hindalco; target of Rs 200: ICICI Direct. Hold Mangalam Cement; target of Rs 280: ICICI Direct. Buy ITC; target of Rs 325: Sharekhan. Buy LIC Housing Finance; target of Rs 556: Cholamandalam Securities. Buy Somany Ceramics; target of Rs 400: Cholamandalam Securities. Hold Arvind; target of Rs 66: Sharekhan. Buy Titan Company; target of Rs 1260: Sharekhan. Buy IRB Infrastructure Developers; target of Rs 150: Sharekhan. Buy JK Cement; target of Rs 1166: Dolat Capital. Accumulate Titan Company; target of Rs 1172: Dolat Capital. Buy Kolte Patil Developers; target of Rs 311: HDFC Securities. Accumulate Hindalco Industries; target of Rs 220: Prabhudas Lilladher. D-Street Buzz: RIL, Tata Motors jump 3% each; HDFC Bank gains, Tata Steel drags. Buy Indian Hotels; target of Rs 165: ICICI Direct. Buy Titan Company; target of Rs 1190: ICICI Direct. Slideshow | Analysts are betting on these 8 stocks to give 3-16% in short term. Buy Nesco; target of Rs 650: ICICI Direct. Buy Cochin Shipyard; target of Rs 440: ICICI Direct. Take Solutions rises 8% after robust Q1 numbers. Affle India debuts with double digit premium, what should investors do?. Kirloskar Industries rallies 5% on strong Q1 show; profit up 52%, revenue declines. Aurobindo Pharma climbs 8% after Q1 earnings beat analyst expectations. Buy State Bank of India; target of Rs 400: ICICI Direct. Buy Bharti Airtel; target of Rs 400: ICICI Direct. Buy Inox Leisure; target of Rs 350: ICICI Direct. Buy Firstsource Solutions; target of Rs 57: ICICI Direct. Buy ITC; target of Rs 315: ICICI Direct. Buy Elgi Equipments; target of Rs 300: ICICI Direct. Buy Power Grid Corporation of India; target of Rs 224: Prabhudas Lilladher. Buy ITC; target of Rs 367: Prabhudas Lilladher. Buy State Bank of India; target of Rs 398: HDFC Securities. Buy ITC; target of Rs 362: HDFC Securities. Buy Astral Poly Technik; target of Rs 1487: Dolat Capital. Buy Power Grid Corporation; target of Rs 245: Dolat Capital. Buy Exide Industries; target of Rs 242: Dolat Capital. Accumulate Bata India; target of Rs 1415: Dolat Capital. Buy Inox Leisure target of Rs 390: Sharekhan. Buy Bharti Airtel target of Rs 390: Sharekhan. Buy State Bank of India target of Rs 380: Sharekhan. Buy Housing Development Finance Corporation target of Rs 2500: Sharekhan. Buy USDINR; target of  71.00 - 71.10: ICICI Direct. Cummins India hits more than 5-year low after cut in full year growth guidance. Gold prices are expected to trade higher today: Angel Commodities. HDFC Life hits record high after MSCI adds stock to Global Standard Index. D-Street Buzz: Tata Motors, HCL Tech jump 2-3%; Airtel hits 52-week high, Motherson Sumi falls. HCL Technologies gains 4% as brokerages maintain buy despite Q1 profit falls. Maruti Suzuki slips as July production falls 25%. Cipla falls 3% on muted Q1 results; CLSA downgrades to sell, slashes target price. HCL Technologies: Strong revenue momentum, undemanding valuation makes it a worthy buy. Strong debut: Affle India begins Day 1 at Rs 926, up 24% over issue price. Siemens rises 5% post Q3 show. Broader market picks: Buy these 15 midcap stocks for double digit returns. Ideas for Profit | Berger Paints: Volume drives Q1 topline, but valuation steep. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitessh Thakkar for short term. Podcast | Stock picks of the day: A decisive break below 10,750 may take Nifty towards 10,450. Stocks in the news: Tata Steel, Maruti Suzuki, HCL Tech, Aurobindo, HPCL, Bosch, Siemens
