Technical View: Nifty forms a bearish candle; a close below 8,792 can trigger selloff. Slideshow | Winners & Losers: 10 stocks that moved the most on April 15. Motherson Sumi surges 15% on board approval for raising Rs 1,000 cr. Crude oil's trajectory looks uncertain; should you invest in oil stocks?. 'We are in uncertain times and have to be prepared for any eventuality'. Story in a chart | A reversal in the offing? Nifty Midcap100 Index could test 15,000. Rakesh Jhunjhunwala sells 1.03 crore Titan shares in March quarter. NTPC share price jumps 5% on plans to raise Rs 4.3K cr via bonds. Slideshow | HDFC Securities picks 6 stocks that can return up to 73%. 18 stocks from top 5 PMSes outperformed Nifty in FY20; worth a look?. Hindalco share price jumps 5% on acquiring Aleris Corporation for $2.8 bn. Metropolis Healthcare tumbles 10% as Carlyle eyes exit via block deal. L&T share price gains 5% on contracts from NCRTC. Lupin share price rises over 3% on receiving EIR from USFDA. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. A comparison of the 2008 and 2020 market crashes. In pics | Stocks in the news: Sun Pharma, Hindalco, Dalmia Bharat Sugar, Metropolis Health. Carlyle to sell stake in Metropolis Healthcare via block deal. Hot Stocks | Three stock ideas for the short term	-1
Looking to invest in US market? Subscription for Motilal Oswal S&P 500 Index Fund opens tomorrow. The Market Podcast | This fund manager managing over Rs 60,000 cr has special advice for new investors . Slideshow | Winners & Losers: 10 stocks that moved the most on April 13. IG Petrochemicals share locked in upper circuit after liquidation of subsidiary. AIA Engineering share price jumps 17% as work resumes at Ahmedabad, Trichy plants. Zee Entertainment share price plunges 14%, looks on course to snap 4-day winning run. D-Street Buzz: 300 stocks hit lower circuit on BSE; M&M, Motherson Sumi jump 4%. Caplin Point climbs 7% as subsidiary gets US FDA nod for anesthetic drug. Analysts suggest these 15 quality mid-caps for 1-year investment horizon. Indoco Remedies surges 16% as it ships Paracetamol tablets to UK. Timing the market is not possible, but investors could look at buying index funds. Dr Reddy's rises 6% on cancer drug launch, EIR from USFDA for Telangana facility. Polyplex Corp share price falls 5%. Lupin share price gains 8% after Nagpur unit receives EIR from USFDA. ‘Allocate 30%-40% of investable corpus now at the current levels and rest on declines’. Lockdown fallout: ICICIdirect lowers Sensex target for FY22 to 33,500. GPT Infraprojects jumps 20% on road-widening order in Manipur. Cadila Healthcare shares rise 2% on USFDA nod to market diabetes drug. Max Financial gains 5% on Max Life extending insurance partnership with Yes Bank. Slideshow | Bajaj Finance, Hero Moto, Axis Bank among 10 stocks to buy. L&T share price jumps 5% on order wins for water & effluent treatment. Bandhan Bank share price slips 10% despite strong growth in Q4 advances, deposits. Cipla, ICICI Bank, Infosys among 7 stocks that should be on buyers’ radar: Shrikant Chouhan. Deploy Nifty modified Put Butterfly strategy amid high volatility: Shubham Agarwal. National Fertilizers snaps 6-day winning streak, share price falls over 6%. Over 50 stocks with a m-cap of Rs 10,000 cr trade below 2008 P/E; should you buy?. Maruti shares fall 4% after Kotak retains 'sell' call. Gulf Oil Lubricants share price jumps 12% after board declares dividend. Avenue Supermarts share price hits 5% lower circuit. HDFC slips nearly 3% after China's central bank buys stake. COVID-19 | The maximum stimulus with the minimum fiscal damage. Stay with equities! 3 potential signs which suggest we are near a bottom. 'ABCD harmonic pattern suggests Nifty can touch 9,600'. In pics | Stocks in the news: HDFC, Dr Reddy’s Labs, Gulf Oil Lubricants, SRF, Godrej Consumer, CSB Bank. Hot Stocks | ACC, Eicher Motors can give 14-22% return in short term	-1
Winners & Losers: 10 stocks that moved the most on April 9. D-Street Buzz: 490 stocks hit upper circuit on BSE; volumes of Tata Motors, Cipla surge. M&M shares surge 10% after CRISIL reaffirms rating. Slideshow | Top 5 stock ideas by BP Equities for 44-118% returns in 12-18 months. L&T share price gains 3% on fund-raising nod, global orders. Bulls make a comeback as Sensex reclaims 31k; 4 factors leading the rally. This fund manager shares mantra for picking sectors for post-COVID-19 world. Aurobindo Pharma share price jumps 6% on USFDA nod for antidepressant. Manali Petro locked in upper circuit as propylene oxide production begins. Cadila Healthcare share price hits 52-week high on USFDA nod for cancer drug. NLC India share price climbs 7% after mining resumes at Neyveli. GRM Overseas locked in 5% upper circuit as operations commence. Coronavirus pandemic | NSE gives more time to brokers for submission of reports. Hindalco shares jump 5% after Novelis receives clearance for Aleris acquisition. Astron Paper share price spikes 10% after nod to restart production at Bhuj. Bajaj Finance: Should you avoid in the wake of COVID-19?. Titan share price up 3%, company says Q4 growth broadly in line. ICICI Bank share price jumps 3% after Kotak maintains 'buy' call. Don’t miss out! Motilal Oswal names 15 firms that are potential buyback candidates. Nifty likely to trade in 8,000-9,000 range; 5 stocks for 1-3 months investment. Cipla share price hits 52-week high on final approval from US FDA. Ajanta Pharma share price jumps 8% on US FDA nod for cholesterol drug. IDBI Bank share price rises 10% on stake sell, fund raising report. In pics | Stocks in the news: HDFC Bank, SBI Life, IDBI Bank, NLC India, IndusInd Bank, Ajanta Pharma. Hot Stocks | Here's why HDFC Life, ITC are a buy in the short term	1
Slideshow | Sensex ends below 30,000; here are the top 10 gainers on April 8. Taking Stock: Investors book profits as Sensex breaks below 30,000. MSCI re balancing: Morgan Stanley says 26 stocks to benefit from the rejig. West Coast Paper, Emami Paper start production partially; shares price locked at upper circuit. Keep an eye on ESG stocks, could grow big post COVID-19: Lav Chaturvedi. Sudarshan Chemical shares jump 11% after Roha plant opens, India Ratings upgrades outlook. Cadila share price surges 15% on USFDA approval for Perphenazine tablets. Breezing through COVID-19 storm! This retail stock owned by Radhakishan Damani can be a multibagger. Wipro shares gain 4% ahead of March quarter earnings next week. Galaxy Surfactants partially resumes plant operations; share price rises 6%. Pain in auto sector likely to continue for another 6 to 8 months: Paras Bothra. Adani Green Energy shares jump 5% after Total SA deal. Maruti Suzuki share price rises 8% despite fall in production in March. Coronavirus pandemic | Rating firm Crisil postpones AGM due later this month. Adani Green Energy shares jump 5% after forming JV with TOTAL. IndusInd Bank share price jumps 15% after UBS buys stake. L&T gains nearly 4% after subsidiary wins contract from IOC. In midst of a storm: 270 stocks in BSE 500 with high FII exposure face selling pressure. Va Tech Wabag share price rises 5% on securing water treatment contract in Bahrain. Explained: 6 ways to deal with fall in trading volumes. In pics | Stocks in the news: Maruti Suzuki, Wipro, VA Tech Wabag, Adani Green, IndusInd Bank. Hot Stocks | Three pharma stocks to bet on in the short term	1
UBS Principal Capital buys Rs 197cr worth shares of IndusInd Bank. Debt-laden DHFL not to make any payment to lenders, bond. Winners & Losers: 10 stocks that moved the most on April 7. Granules India share price gains 12% on EU GMP approval. Shilpa Medicare locked in upper circuit on UK nod for anti-cancer drug. Cosmo Films share price rises over 9% after 2 plants open partially. In pics | Top 10 bottom-up stocks based on fundamentals amid COVID-19 crisis. D-Street Buzz: 450 stocks hit upper circuit on BSE; HDFC Bank, RIL most active. AU Small Finance Bank gains 5% after Q4 deposits rise 34%, NPA remain stable. Heads up! Smart money moving from financials to FMCG & pharma. 'To dodge the COVID-19 bullet investors should follow these 3 simple rules'. L&T share price rises 5% on order win from Indian Army. Cadila Healthcare share price surges 15% on USFDA approval. Tata Power share price jumps 5% on bagging Rs 1,730-crore NTPC project. Bajaj Finance shares tank 6%; brokerages cut estimates keep mixed views. Macquarie sees at least 3 months for business to be normal post lockdown. Sensex jumps over 2,400 points; 4 factors which fuelled the rally. D-Street Buzz: Banks rally led by IndusInd Bank, stock jumps 15%; Motilal Oswal retains buy on HDFC Bank. Every crisis is an opportunity! Utilise current scenario to re-organise portfolio. D-Street Buzz: Pharma stocks shine; Cadila, Laurus Labs, Biocon shares jump up to 15%. Manali Petro share price surges 16% after resumption of Propylene Glycol production. PNB Housing Finance shares hit 5% upper price band as the firm eyes raising $100 mn from JICA, Citibank. Godrej Properties share price up 10% on Q4 sales growth. Lupin share price jumps 3% on launch of generic drug; Morgan Stanley sees target of Rs 948. Diamonds in the Dust: Axis Bank to weather COVID-19 storm barring some temporary bruising. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. In pics | Stocks in the news: Tata Motors, IDBI Bank, Godrej Properties, Bharat Gears, Raymond, Dhampur Sugar, Indiabulls Housing. COVID-19 is an 'external health shock’ which can get morphed into a ‘financial crisis’. 'Keep trades limited and protected amid COVID-19; deploy Nifty Modified Put Butterfly spread'. Hot Stocks | Sun Pharma, Just Dial can give up to 14% return 3-4 weeks	1
The Market Podcast | Indices yet to hit bottom; seek solace in pharma and consumption stocks. Taking Stock: COVID-19, selloff in financials weigh on D-St: Nifty holds 8,000 levels. OnMobile Global share price up 20% ahead of share buyback decision. JB Chemicals, Solara Active, Strides tank 6-10% as USFDA requests withdrawal of Ranitidine. D-Street Buzz: Banking stocks plunge; shares of RBL Bank, IndusInd Bank, ICICI Bank crack up to 15%. ITC shares jump 10% even as company denies acquisition of Sunrise Food. RBL Bank cracks over 15% on forecast of higher provisions in credit card biz. Experts name 10 safe bets as valuations seem attractive amid market turmoil. Cipla share price up 8% on successful completion of Phase-3 clinical study of asthma drug. HUL's Horlicks brand buy to save operating cash for better use. Aurobindo Pharma share price gains 4% despite calling off deal with Sandoz. 'Asian Paints, Britannia may become the biggest wealth creators after COVID-19'. Volatility to continue in Nifty, bet on these 5 stocks for 15-22% return: Ashish Chaturmohta. D-Street Buzz: Nifty Pharma outperforms led by Cipla, Lupin; ICICI Bank, Kotak Bank drag. Cyient partners Hitachi Rail for signalling project but share price falls 2.5%. Last 10-year data suggests April belongs to bulls; will 2020 be different?. COVID-19 impact | Ashok Leyland, Hero MotoCorp lead the fall in auto stocks; S&P downgrades Tata Motors. 50% of stocks we track are trading in bottom thirty percentile of valuations: Sahil Kapoor. Lupin share price rises 3% as USFDA clears its Aurangabad facility. Bajaj Auto share price slips over 3%on weak March sales number. Hot Stocks | LTI, Voltas, L&T three stock ideas for the next 3-4 weeks. Top buy and sell ideas by Ashwani Gujral, Mitesh Thakkar, Prakash Gaba for short term. As expected, the auto numbers for March 2020 are terrible. Stocks in the news | RIL, RBL Bank, Tata Power, IDBI Bank, Adani Ports, Simbhaoli Sugars	-1
Auto stocks slip on weak March sales; Escorts, Maruti, Ashok Leyland worst hit. D-Street Buzz: Over 200 stocks hit 52-week low on BSE; IT, bank stocks tumble. Coronavirus pain may linger; 10 stocks you can consider for your portfolio. Investors should rebalance their portfolio; largecaps a better play: Mahesh Patil. Yes Bank shares rally 10% after 'raising Rs 3,500 crore'. Kotak Mahindra Bank plunges 10%, here are highlights of concall. COVID-19 impact: Stormy clouds for aviation ahead; travel ban serious blow to earnings. Slideshow | IndusInd Bank, L&T among 5 stocks that can return 12-123%. Most Nifty companies hit 52-week low in March amid COVID-19 fall; should you buy?. Maruti Suzuki March sales at 83,792 units. Gold price today: Yellow metal eases amid profit booking; sell for a target of 42,450. Biocon share price rises nearly 5% on EIR for Malaysia facility. Investors lose over Rs 30 lakh cr in March; 43 stocks in BSE 500 fall over 50%. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Stocks in the news | Adani Enterprises, IDFC, RBL Bank, HUL, Jubilant Life, Delta Corp. Hot Stocks | CESC, HUL, Nestle can give up to 16% return in short term	-1
Bharti Airtel share price up 4% as Motilal Oswal sees 44% upside on strong ARPU. Cyient share price rises nearly 7% on clearance to produce medical equipment for COVID-19. D-Street Buzz: Metal stocks shine after rise in China factory activity; RIL, ITC, ONGC top gainers. COVID-19 impact: Consumer durable sector face earnings downgrades. Kotak upgrades these 2 auto battery makers, says replacement demand not priced yet. Cadila, Ipca gain 4-9% after US allows emergency use of antimalarial drugs for COVID-19. COVID-19 impact | Bumpy ride for autos; Hero Moto, M&M and Bajaj Auto top picks. L&T share price gains 3% after Credit Suisse upgrades stock to 'outperform'. Reliance share price gains 4% even as Credit Suisse cuts target price. Oil & gas stocks rally after crude oil prices hit 18-year low; Morgan Stanley bullish on HPCL, BPCL. Just Dial share price jumps 8% as Jefferies upgrades stock to 'buy'. IndusInd Bank deposits shrink by 10-11%, brokerages see tough road ahead. HDFC Bank, ITC among 10 stocks that could benefit from stimulus package. Lupin share price jumps 3% after Morgan Stanley's overweight call, raises target to Rs 948/sh. 'Market still in bear grip; short-covering rally may take Nifty towards 8,960'. Suzlon Energy share price locked at upper circuit after lenders approve resolution plan. COVID-19: How investors can put the market’s deep correction and the occasional bear market rally to good use. Hot Stocks | Here are 3 short-term buys that can give up to 10% return	1
Taking Stock: Bears back in control, Sensex sheds over 1,300 points, Nifty's 4-day winning spree ends. 'Selloff in bank & financial stocks due to FII book re-balancing, time to build positions'. SpiceJet share falls 5% as services remain suspended; HDFC Trustee buys 3.4 crore shares. D-Street Buzz: Over 350 stocks hit 52-week low on BSE; HDFC Bank, ICICI Bank down 6%. BGR Energy share price slips over 6%; board approves subsidiary stake sale. Nifty target at 10,000 by March, FY21 earnings growth seen at 2%: UBS. ABB India share price declines 3%; arm gets listed on BSE, NSE. BPCL, HPCL rally 3-4% as Morgan Stanley sees tailwinds for refiners. 'Nifty might rally back to 9,700 if COVID-19 cases come under control globally'. Market sustainability will depend on the behaviour of the COVID-19 curve: Naveen Kulkarni. D-Street Buzz: Banks under pressure after RBI nod for PSU bank merger; Tata Steel tanks 6%. Lupin share price jumps 5% on EIR from USFDA. Banks' earnings could fall up to 35%: Kotak Mahindra, HDFC Bank may see the least impact. Sun Pharma share falls 7% on USFDA red flag, but pares all losses. Cadila Healthcare share price rises over 2% on USFDA approval to Zydus for Parkinson's drug. Hero Moto share price falls 6% on report of suppliers' payment suspension. High-dividend stocks seem safe bet in times of uncertainty; which one should you buy?. Godfrey Phillips suspends operations, share price falls 3%. Auto stocks tumble amid shutdown; Eicher Motors, M&M, Bajaj Auto top losers. IDBI Bank share price falls 5% after it withdraws bond issue. Tata Power commences hydro power project in Georgia; share price down 3%. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. A comparison of the 2000 tech bubble, the financial crisis of 2008 and the 2020 Coronavirus crash. Nifty may attempt to confirm reversal; DLF, Coal India, M&M top short-term bets. Stocks in the news: SBI, IDBI Bank, Tata Power, Graphite, Lupin, Godawari Power, Sun Pharma. Hot Stocks | Here's why TCS and Coal India are short-term buys	-1
Watch: Ideas For Profit | Decoding the impact of COVID-19 on HDFC Bank's performance. The Market Podcast | Dalal Street will bounce back, right time to accumulate ‘jewels of India’. Experts feel the next round of package could be for the industry. What does RBI’s timely COVID-19 intervention mean for banks?. D-Street Buzz: Nifty Auto underperforms dragged by Maruti; IRCTC, Avenue Supermarts hit upper circuit. The untold story! 2020's Nifty crash comparable to 1987 not 2008. Diamonds in the Dust: COVID-19 speed breaker unlikely to derail this private bank’s ascent. Finolex, V-Guard among 4 midcap bets by Jefferies. Aurobindo Pharma share price jumps 11% after US FDA nod for muscle relaxant. Speciality Chemicals: Do current valuations present an opportunity?. Banking stocks gain after RBI cuts interest rates by 75 bps, CRR to 3%; IndusInd Bank, Axis Bank, SBI top gainers. Tactical pick: Britannia. Top buy and sell ideas by Ashwani Gujral, Mitesh Thakkar, Prakash Gaba for short term. F&O expiry: April series rollover at 62.12%, 9 stocks see short build-up. Hot Stocks | 'Buy IDFC First Bank, Concor for 11-19% return in short term'. Stocks in the news: Yes Bank, Piramal Enterprises, Aurobindo Pharma, NTPC, Lupin	-1
Autos, financials among 7 sectors could see over 20% earnings downgrade: Jefferies. JK Tyre locked at 10% upper circuit; co to raise stake in subsidiary. Ashok Leyland increases stake in Hinduja Leyland Finance; share hits 15% upper circuit. Strides Pharma share price gains 8% on EIR from USFDA. LT Foods shares gain over 4% after CRISIL reaffirms long-term rating on loans. Caplin Point share price zooms 13% on USFDA nod for Verapamil Hydrochloride Injection. Silver lining for investors amid COVID-19 outbreak: Rajesh Cheruvu. L&T share jumps 4% after Morgan Stanley remains overweight, sees opportunity for long-term investors. India Cements share price surges 10% after Radhakishan Damani increases stake. The retail investors are the biggest losers of COVID-19 related sell-off: Srinath Sridharan. IndusInd Bank share zooms 45%; Europacific Growth Fund sells 35.8 lakh shares. Hunt for multibaggers: For some investors, race to become crorepati has begun. Diamonds in the Dust | This automaker could be a wealth creator. Cipla share price gains over 3% on USFDA approval. Delta Corp share price locked in upper circuit as board to consider buyback. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. How reading between the lines can help investors avoid a crisis like Yes Bank - Part Two. Hot Stocks | Avenue Supermarts can give up to 13% return in short term. Stocks in the news: NTPC, Yes Bank, Delta Corp, Ashok Leyland, Shankara Building	1
Decoding the reasons behind the huge fall in IndusInd Bank scrip. HDFC Bank shares surge 12%; Morgan Stanley says the stock is well positioned in uncertain times. Lockdown, social distancing, visa cancellations to hit hospital earnings. D-Street Buzz: 206 stocks hit upper circuit of BSE; volumes of RIL, Axis Bank surge. Strong short-covering helps market reverse the direction; 10 stocks look attractive  . This stock was the biggest gainer of 2019, experts retain buy. D-Street Buzz: Telecom stocks ring loud; shares of Bharti Airtel surge 8%. D-Street Buzz: Auto stocks rally led by Maruti; Axis Bank, Bharti Airtel jump 9%. A shutdown of 30-days could cost India Rs 5 lakh cr in terms of nominal GDP: Sahil Kapoor. RIL share price ends 14% higher on report Facebook eyeing stake in Jio. Satin Creditcare share locked at lower circuit; co to allot of NCDs worth Rs 50 crore. D-Street Buzz: RIL, Maruti shares jump 6%; YES Bank at lower circuit, ITC top loser. M&M share price falls 5%, hits 52-week low as coronavirus halts car production. ICRA upgrade of little comfort, Yes Bank shares hit 15% lower circuit. Morgan Stanley cuts Sensex target to 32,000 for year-end; 20 stocks figure on focus list. These PSUs’ dividend yields exceed bank FD rates. India locked down: A banking crisis could return without timely forbearance. Market may see relief rally; Morgan Stanley cuts target of 3 stocks. How reading between the lines can help investors avoid a crisis like Yes Bank. Stocks in the news: Yes Bank, Mercator, Satin Creditcare, Torrent Pharma, Sadbhav Engg. Hot Stocks | Here's why you should sell Siemens, Pidilite and Tata Steel	1
Nation under lockdown for 21 days, but stock market will stay open. Taking Stock: FM comments soothe nerves; Nifty off high but holds 7,800. Keep calm Mr Market! Stimulus package is coming sooner than later. RIL, 5 sectors to gain from the sharp fall in oil prices. Calls grow for BSE, NSE to be shut down, brokers say nothing to worry about. CLSA upgrades these pharma stocks and raises target price. As Rupee breaches 76/$, companies with high USD debt would be hit  . Indraprastha Gas jumps 7% as Morgan Stanley keeps overweight rating. 'Opportunity for promoters to increase stake in firm post steep fall on Street'. Morgan Stanley, Credit Suisse advise to avoid bottom fishing; 10 stocks worth looking at. Dr Reddy’s Laboratories share price up 7% as board to consider fund raising. D-Street Buzz: IT, pharma stocks outshine led by Infosys, Aurobindo Pharma; RIL jumps 5%. Infosys share price rallies 10% on SEC all clear in whistleblower case. HBL Power hits 52-week low after co shuts all operations. Sterlite Tech share price jumps 8% after board approves share buyback. COVID-19 or fear! Where is Nifty50 headed after a 1,000-point drop?. Jubilant Food suspends dine-in facility across Domino's Pizza restaurants, shares fall 8%. 'Spread your overall portfolio into 3 or 4 funds that are reasonably different'. D-Street Buzz: IT stocks surge up to 10%; Infosys, Tech Mahindra, TCS shine. Gold price today: Yellow metal reverses gains, slips below 41,000/10 g. HUL share price jumps 6% after acquiring hygiene brand 'VWash' from Glenmark. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Stocks in the news: SBI, Sterlite Tech, HUL, Dr Reddy's Labs, Usha Martin, GNFC	-1
US markets open in the red despite Fed action; Dow Jones falls 364 points. These 36 stocks tank over 20% as Sensex, Nifty post biggest single-day fall. A complete shutdown would be disastrous, regulators could look at short trading day: Jimeet Modi. Currently trading at a price-to-book value of 2.25 times, Nifty not too far away from its bottom. D-Street Buzz: Over 1000 stocks hit 52-week low on BSE; Tata Motors, IRCTC hit lower circuit. Hotels, airlines, auto may see massive earnings cut due to coronavirus: Manish Jain. Kotak upgrades 14 stocks to buy in March after the virus-led correction. Building a recession-proof portfolio? Who says it is not possible. Auto stocks tumble on factory shut downs; Maruti, Bajaj Auto crack 14%. What should investors do today? Avoid trading pandemic-driven uncertainties. Is your portfolio down 30-40%, thanks to Covid-19? here are 10 mistakes to avoid now. Sensex hits lower circuit; Bank Nifty cracks 12%, ICICI Bank, SBI, IndusInd Bank worst hit. Gold price today: Yellow metal rise over 1%; could see a rally towards 41K. D-Street Buzz: BSE Bankex, Realty, Auto, Finance, Energy indices plunge over 10% each. Ipca Labs share price surges 12% as USFDA partially lifts import ban for chloroquine. Manic Monday! 5 factors that could be dragging the market as Nifty breaks below 7,700. 'Relief rally towards 9,600 on Nifty cannot be ruled out'. Ideas for Profit | Potential COVID-19 treatment can be a shot in the arm for this pharma company. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Nine stocks listed for F&O ban on March 23; what does SEBI circular mean for markets?. Stocks in the news: Ashok Leyland, Lupin, GMR Infra, Welspun Corp, Hero MotoCorp	-1
The Market Podcast | Coronavirus sell-off: Why you should shift from debt to equities in these volatile times. EURINR is expected to trade appreciate: Angel Broking. D-Street Buzz: IT stocks outshine led by Mindtree, TCS; HUL jumps 10%, HDFC Bank most active. Further downside not ruled out, add these 5 midcaps to portfolio gradually: ICICI Sec. Escorts share price climbs 12% on report of Kubota Tractor buying stake. Weekly Tactical Pick | ITC. Bank stocks near multi-year lows; what's the road ahead?. Morgan Stanley bullish on RIL, sees 78% upside. Intellect Design Arena share price jumps 4% on order win. UBS maintains ‘buy’ on HDFC Bank, 4 highlights of conference call. Wonderla Holidays closes amusement parks, share price at 52-week low. HDFC Bank share price slips further; tough times ahead?. These 5 sectors to lead next rally on D-St after Covid-19 fall; keep a watch. D-Street Buzz: Pharma stocks rally led by Dr Reddy's Labs, Sun Pharma; ITC, Zee jump 6%. D-Street Buzz | Top bank stocks under pressure; HDFC Bank, ICICI Bank, Kotak Bank fall up to 7% each. Diamonds in the Dust: A sharp correction in ICICI Bank’s shares signals an opportunity. ITC stock sees 32% in 2020; brokerages now expect double-digit gains. Biocon share price rises 3% on EIR from USFDA. Marico’s risk-reward ratio turns favourable for investors. Top buy and sell ideas by Ashwani Gujral, Mitesh Thakkar, Prakash Gaba for short term. Stocks in the news: SBI, SpiceJet, Strides Pharma, Praj Industries, RITES, Sun Pharma. Hot Stocks | 'Buy RIL, Tata Steel, Tata Motors for 15-20% return in short term'	1
Amid carnage, a look at what seasoned fund managers are saying. US markets open in the red; Dow Jones down 0.42 percent. D-Street Buzz: Nifty Pharma in green led by Lupin; volumes of Vodafone Idea, ITC, YES Bank surge. Just Dial share price dips 15% despite Kotak rating upgrade. Here are 20 midcap ideas for investors in times of market gloom. Ashok Leyland to acquire upto 19% equity shares in Hinduja Leyland; share hits 52-week low. Slideshow | PVR, Just Dial, Britannia among 10 stocks that may return 21-115% in a falling market. Karur Vysya Bank share price up 5% as co enters precious metals biz. Wealth destruction: 79 BSE500 stocks lose over 10k cr each since Feb 1. PVR shares wipe out 46% amid coronavirus turmoil; Kotak upgrades to buy, target Rs 1,800. D-Street Buzz: Over 1,000 stocks hit 52-week low on BSE; Bharti Airtel jumps 4%. Telecom sector moving towards duopoly, say brokerages. Yes Bank share price tanks 25% after promoter Madhu Kapur sells shares worth Rs 161 crore. Over 25 stocks lose largecap tag in market meltdown; time to buy or stay away?. Sterlite Tech share price slips, board to consider share buyback. Alphageo bags order from Oil India, share price rises 7%. Why retail investors should stay away from the Yes Bank rally. Market tanks as Nifty breaches 7,900; 5 factors that could be dragging the market. These metal stocks are now available at a steep discount to replacement cost. Diamonds in the Dust | This CV company’s shares appear deflated, but its potential is intact. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Stocks in the news: Ashok Leyland, Motilal Oswal, VST Tillers, Karur Vysya Bank, Alphageo. Hot Stocks | Buy BEL, Minda Industries for up to 17% return in short term	1
US markets open sharply lower; Dow Jones falls over 1,300 pts. Larsen & Toubro board declares interim dividend, share price falls 3%. 'Bet on larger banks; Yes Bank rally is technical, fundamentals are still weak'. Buy calls: Brokerages upgrade these 10 stocks in March, see 27-147% upside. Sensex, Nifty at fresh 3-year low: 5 factors could be weighing on market. D-Street Buzz: Mid, small-caps reel under pressure; sectoral indices underperform Sensex. IndusInd Bank share price nosedives 37%, hits 6-yr low after SC holds its AGR order. What should investors do as Nifty falls 3,800 points from record high?. KEC International bags orders worth Rs 1,047 crore, sees spike in volume. 'If you have money, invest some now and wait for markets to move'. Over 500 stocks hit 52-week low on BSE; IndusInd Bank, IRCTC hit lower circuit. SBI Life, ICICI Pru, HDFC Life shares fall 6-8% after Morgan Stanley cuts price target. Thyrocare Tech, Dr Lal PathLabs rise 9% as govt allow private lab to do coronavirus testing. D-Street Buzz: Telecom stocks plunge up to 40% as SC denies relief; Bharti Airtel buck the trend. Quality chemical stocks offer value in this crisis that 10 times worse than 2008: Shankar Sharma. Don’t look at timing the market: experts name 10 fundamental stocks for 1-year horizon. Yes Bank jumps 1,484% from record low as ops resume today evening. Covid-19 impact on India Inc: Negative for most, neutral for some and positive for a handful. Sobha share price rises 9% as Morgan Stanley maintains overweight. Are IT stocks good for bottom fishing?. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Prakash Gaba for short term. Hot Stocks | Here's why Nestle, Maruti, NTPC are a sell for short term. Stocks in the news: M&M, L&T, Escorts, Fortis Health, Reliance Naval, Manappuram Fin	-1
Over 500 stocks hit 52-week low on BSE; Zee tumbles 20%, 450 stocks at lower circuit. Falling crude a boon for tyre makers: Apollo Tyres, CEAT and MRF in sweet spot. Delta Corp share price dips 8% on casinos shutdown in Sikkim. Sun Pharma share price gains 7% on buyback approval. Investors should understand businesses are not doing bad: Gaurav Garg. Titan, Godrej Consumer among 10 wealth creators in past 10 years. DHFL, Zee Ent, Jet Airways fall 5-12% after ED summons promoters on loan from Yes Bank. SBI Card shares rebound after weak listing; experts suggest accumulating in phases. Oil & gas, pharma stocks rally led by HPCL, Sun Pharma; Moody's upgrade propels YES Bank 55%. Alembic Pharma gets EIR from USFDA, share price down over 1%. Hero MotoCorp share price up 3%; Kotak upgrades stock. Yes Bank share price rises 72% on Moody's upgrade; press conference at 3:45 pm. Multibagger opportunity? A 30% market fall in past generated wealth in subsequent year. Grasim Industries share price slips 3% on CCI penalty. SBI Cards - What should investors do after a tepid listing?. Top buy and sell ideas by Ashwani Gujral, Sudarshan Sukhani, Mitesh Thakkar for short term. Stocks in the news: IOC, Yes Bank, KEC International, Bajaj Finserv, Sadbhav Engg, Grasim	1
